"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"Reference","Global","Global","emissCO2BySector","Year",1975,"Vint_1975","CO2 (MTC)",152.55533918
"Reference","Global","Global","emissCO2BySector","Year",1990,"Vint_1990","CO2 (MTC)",384.342317851452
"Reference","Global","Global","emissCO2BySector","Year",2005,"Vint_2005","CO2 (MTC)",492.2085619543
"Reference","Global","Global","emissCO2BySector","Year",2010,"Vint_2010","CO2 (MTC)",495.092226738
"Reference","Global","Global","emissCO2BySector","Year",2015,"Vint_2015","CO2 (MTC)",510.2125596733
"Reference","Global","Global","emissCO2BySector","Year",2020,"Vint_2020","CO2 (MTC)",507.037768978
"Reference","Global","Global","emissCO2BySector","Year",2025,"Vint_2025","CO2 (MTC)",508.4379469307
"Reference","Global","Global","emissCO2BySector","Year",2030,"Vint_2030","CO2 (MTC)",503.1955771575
"Reference","Global","Global","emissCO2BySector","Year",2035,"Vint_2035","CO2 (MTC)",489.852899418
"Reference","Global","Global","emissCO2BySector","Year",2040,"Vint_2040","CO2 (MTC)",472.0062690042
"Reference","Global","Global","emissCO2BySector","Year",2045,"Vint_2045","CO2 (MTC)",453.7225973672
"Reference","Global","Global","emissCO2BySector","Year",2050,"Vint_2050","CO2 (MTC)",434.03846368024
"Reference","Global","Global","emissCO2BySector","Year",2055,"Vint_2055","CO2 (MTC)",416.79684960206
"Reference","Global","Global","emissCO2BySector","Year",2060,"Vint_2060","CO2 (MTC)",400.364962707349
"Reference","Global","Global","emissCO2BySector","Year",2065,"Vint_2065","CO2 (MTC)",385.272792313358
"Reference","Global","Global","emissCO2BySector","Year",2070,"Vint_2070","CO2 (MTC)",374.02118311528
"Reference","Global","Global","emissCO2BySector","Year",2075,"Vint_2075","CO2 (MTC)",360.040573620614
"Reference","Global","Global","emissCO2BySector","Year",2080,"Vint_2080","CO2 (MTC)",338.825569812621
"Reference","Global","Global","emissCO2BySector","Year",2085,"Vint_2085","CO2 (MTC)",325.292097378574
"Reference","Global","Global","emissCO2BySector","Year",2090,"Vint_2090","CO2 (MTC)",311.707217586312
"Reference","Global","Global","emissCO2BySector","Year",2095,"Vint_2095","CO2 (MTC)",299.021625357187
"Reference","Global","Global","emissCO2BySector","Year",2100,"Vint_2100","CO2 (MTC)",285.699932647952
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2010,"vint_2010","CO2 (GTC)",0.495092226738
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2011,"vint_2011","CO2 (GTC)",0.992510658542969
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2012,"vint_2012","CO2 (GTC)",1.49341839794839
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2013,"vint_2013","CO2 (GTC)",1.99781544495427
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2014,"vint_2014","CO2 (GTC)",2.5057017995606
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2015,"vint_2015","CO2 (GTC)",3.0159143592339
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2016,"vint_2016","CO2 (GTC)",3.52563848956946
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2017,"vint_2017","CO2 (GTC)",4.03462997589842
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2018,"vint_2018","CO2 (GTC)",4.54288881822076
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2019,"vint_2019","CO2 (GTC)",5.0504150165365
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2020,"vint_2020","CO2 (GTC)",5.5574527855145
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2021,"vint_2021","CO2 (GTC)",6.06267407619882
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2022,"vint_2022","CO2 (GTC)",6.56517064944264
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2023,"vint_2023","CO2 (GTC)",7.06494250524593
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2024,"vint_2024","CO2 (GTC)",7.56198964360872
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2025,"vint_2025","CO2 (GTC)",8.07042759053942
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2026,"vint_2026","CO2 (GTC)",8.56511356309231
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2027,"vint_2027","CO2 (GTC)",9.05362450215975
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2028,"vint_2028","CO2 (GTC)",9.53596040774172
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2029,"vint_2029","CO2 (GTC)",10.0121212798382
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2030,"vint_2030","CO2 (GTC)",10.5153168569957
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2031,"vint_2031","CO2 (GTC)",10.9936700463651
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2032,"vint_2032","CO2 (GTC)",11.4630239086019
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2033,"vint_2033","CO2 (GTC)",11.9233784437062
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2034,"vint_2034","CO2 (GTC)",12.3747336516778
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2035,"vint_2035","CO2 (GTC)",12.8645865510958
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2036,"vint_2036","CO2 (GTC)",13.3176239229172
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2037,"vint_2037","CO2 (GTC)",13.7608616828297
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2038,"vint_2038","CO2 (GTC)",14.1942998308335
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2039,"vint_2039","CO2 (GTC)",14.6179383669285
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2040,"vint_2040","CO2 (GTC)",15.0899446359327
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2041,"vint_2041","CO2 (GTC)",15.5122913299667
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2042,"vint_2042","CO2 (GTC)",15.9248569648094
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2043,"vint_2043","CO2 (GTC)",16.3276415404608
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2044,"vint_2044","CO2 (GTC)",16.7206450569207
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2045,"vint_2045","CO2 (GTC)",17.1743676542879
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2046,"vint_2046","CO2 (GTC)",17.5604112450707
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2047,"vint_2047","CO2 (GTC)",17.9386654140092
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2048,"vint_2048","CO2 (GTC)",18.3091301611032
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2049,"vint_2049","CO2 (GTC)",18.671805486353
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2050,"vint_2050","CO2 (GTC)",19.1058439500332
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2051,"vint_2051","CO2 (GTC)",19.4540527928643
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2052,"vint_2052","CO2 (GTC)",19.7975750262671
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2053,"vint_2053","CO2 (GTC)",20.1364106502416
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2054,"vint_2054","CO2 (GTC)",20.4705596647877
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2055,"vint_2055","CO2 (GTC)",20.8873565143898
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2056,"vint_2056","CO2 (GTC)",21.2015642822293
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2057,"vint_2057","CO2 (GTC)",21.5132754194102
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2058,"vint_2058","CO2 (GTC)",21.8224899259325
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2059,"vint_2059","CO2 (GTC)",22.1292078017963
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2060,"vint_2060","CO2 (GTC)",22.5295727645036
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2061,"vint_2061","CO2 (GTC)",22.8109753418835
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2062,"vint_2062","CO2 (GTC)",23.0923614674991
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2063,"vint_2063","CO2 (GTC)",23.3737311413503
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2064,"vint_2064","CO2 (GTC)",23.6550843634371
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2065,"vint_2065","CO2 (GTC)",24.0403571557505
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2066,"vint_2066","CO2 (GTC)",24.2881585231503
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2067,"vint_2067","CO2 (GTC)",24.5400884299181
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2068,"vint_2068","CO2 (GTC)",24.7961468760541
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2069,"vint_2069","CO2 (GTC)",25.0563338615583
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2070,"vint_2070","CO2 (GTC)",25.4303550446736
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2071,"vint_2071","CO2 (GTC)",25.6452484383949
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2072,"vint_2072","CO2 (GTC)",25.8676461502668
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2073,"vint_2073","CO2 (GTC)",26.0975481802892
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2074,"vint_2074","CO2 (GTC)",26.3349545284623
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2075,"vint_2075","CO2 (GTC)",26.6949951020829
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2076,"vint_2076","CO2 (GTC)",26.8641713130839
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2077,"vint_2077","CO2 (GTC)",27.0470462164187
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2078,"vint_2078","CO2 (GTC)",27.2436198120871
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2079,"vint_2079","CO2 (GTC)",27.4538921000892
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2080,"vint_2080","CO2 (GTC)",27.7927176699018
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2081,"vint_2081","CO2 (GTC)",27.9119966195841
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2082,"vint_2082","CO2 (GTC)",28.0549141545744
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2083,"vint_2083","CO2 (GTC)",28.2214702748728
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2084,"vint_2084","CO2 (GTC)",28.4116649804793
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2085,"vint_2085","CO2 (GTC)",28.7369570778579
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2086,"vint_2086","CO2 (GTC)",28.8006781650843
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2087,"vint_2087","CO2 (GTC)",28.8997815352504
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2088,"vint_2088","CO2 (GTC)",29.0342671883563
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2089,"vint_2089","CO2 (GTC)",29.204135124402
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2090,"vint_2090","CO2 (GTC)",29.5158423419883
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2091,"vint_2091","CO2 (GTC)",29.5184187365871
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2092,"vint_2092","CO2 (GTC)",29.5701344553505
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2093,"vint_2093","CO2 (GTC)",29.6709894982785
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2094,"vint_2094","CO2 (GTC)",29.8209838653711
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2095,"vint_2095","CO2 (GTC)",30.1200054907283
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2096,"vint_2096","CO2 (GTC)",30.062459404073
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2097,"vint_2097","CO2 (GTC)",30.0675726501464
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2098,"vint_2098","CO2 (GTC)",30.1353452289485
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2099,"vint_2099","CO2 (GTC)",30.2657771404792
"Reference","Global","Global","emissCO2CumGlobal2010to2100","year",2100,"vint_2100","CO2 (GTC)",30.5514770731272
"Reference","Japan","Japan","emissCO2BySector","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",523.6934681
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",523.6934681
"Reference","Japan","Japan",NA,"Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",-63.9422666666667
"Reference","Japan","Japan",NA,"Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",-11.50688
"Reference","Japan","Japan",NA,"Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",-9.63871333333333
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",523.6934681
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",523.6934681
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",523.6934681
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",523.6934681
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",17.0438037
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",17.0438037
"Reference","Japan","Japan","emissGHGByResProdGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",17.0438037
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",17.0438037
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",17.0438037
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",14.8631595296085
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",14.8631595296085
"Reference","Japan","Japan","emissGHGByResProdGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",14.8631595296085
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",14.8631595296085
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",14.8631595296085
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",75.4877347245325
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",75.4877347245325
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",75.4877347245325
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",75.4877347245325
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",334.003607666667
"Reference","Japan","Japan","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",148.680007666667
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",8.583774540072
"Reference","Japan","Japan","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",2.93051234581
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",0
"Reference","Japan","Japan","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",0
"Reference","Japan","Japan","emissCO2BySector","Year",1980,"Vint_1980","CO2 emissions - (MTCO2)",-12.4649406864932
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",1980,"Vint_1980","CO2 emissions - (MTCO2)",-12.4649406864932
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",-12.4649406864932
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",-12.4649406864932
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",-12.4649406864932
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",-12.4649406864932
"Reference","Japan","Japan","emissCO2BySector","Year",1985,"Vint_1985","CO2 emissions - (MTCO2)",-15.4965164265989
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",1985,"Vint_1985","CO2 emissions - (MTCO2)",-15.4965164265989
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",-15.4965164265989
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",-15.4965164265989
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",-15.4965164265989
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",-15.4965164265989
"Reference","Japan","Japan","emissCO2BySector","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",1142.88271328
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",1142.88265819057
"Reference","Japan","Japan",NA,"Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-67.7266333333333
"Reference","Japan","Japan",NA,"Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-16.2630966666667
"Reference","Japan","Japan",NA,"Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-12.0153
"Reference","Japan","Japan","emissCO2BySector","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-20.2214439149507
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-20.2214439149507
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1142.88271328
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1142.88271328
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1142.88265819057
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1142.88265819057
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-20.2214439149507
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-20.2214439149507
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-20.2214439149507
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-20.2214439149507
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",7.1560335
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",7.1560335
"Reference","Japan","Japan","emissGHGByResProdGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",7.1560335
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",7.1560335
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",7.1560335
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",5.57002932441
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",5.57002932441
"Reference","Japan","Japan","emissGHGByResProdGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",5.57002932441
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",5.57002932441
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",5.57002932441
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",14.2714245565045
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",14.2714245565045
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",14.2714245565045
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",14.2714245565045
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",84.6796913395144
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",84.6796913395144
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",84.6796913395144
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",84.6796913395144
"Reference","Japan","Japan","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",353.565478933333
"Reference","Japan","Japan","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",119.296453678089
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",182.510177666667
"Reference","Japan","Japan","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",230.434323533333
"Reference","Japan","Japan","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0007706020635
"Reference","Japan","Japan","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",8.361535
"Reference","Japan","Japan","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.1001251087515
"Reference","Japan","Japan","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.615875409
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",5.9091130670055
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",9.55189927135
"Reference","Japan","Japan","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",5.674439285788
"Reference","Japan","Japan","emissGHGBySectorIndustryGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0
"Reference","Japan","Japan","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0
"Reference","Japan","Japan","emissCO2BySector","Year",1995,"Vint_1995","CO2 emissions - (MTCO2)",-33.6240096526877
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",1995,"Vint_1995","CO2 emissions - (MTCO2)",-33.6240096526877
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",-33.6240096526877
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",-33.6240096526877
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",-33.6240096526877
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",-33.6240096526877
"Reference","Japan","Japan","emissCO2BySector","Year",2000,"Vint_2000","CO2 emissions - (MTCO2)",-45.3028979608077
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",2000,"Vint_2000","CO2 emissions - (MTCO2)",-45.3028979608077
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-45.3028979608077
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-45.3028979608077
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-45.3028979608077
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-45.3028979608077
"Reference","Japan","Japan","emissCO2BySector","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",1274.26208568963
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",1274.26207835294
"Reference","Japan","Japan",NA,"Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-86.9682
"Reference","Japan","Japan",NA,"Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-8.17065333333333
"Reference","Japan","Japan",NA,"Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-12.4966233333333
"Reference","Japan","Japan","emissCO2BySector","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-54.2661349651847
"Reference","Japan","Japan","emissCO2BySectorNoBio","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-54.2661349651847
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1274.26208568963
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1274.26208568963
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1274.26207835294
"Reference","Japan","Japan","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1274.26207835294
"Reference","Japan","Japan","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-54.2661349651847
"Reference","Japan","Japan","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-54.2661349651847
"Reference","Japan","Japan","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-54.2661349651847
