"scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","agricultural energy use","Year",2090,"Vint_2090","CO2 (MTC)",0.03562715789
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","agricultural energy use","Year",2095,"Vint_2095","CO2 (MTC)",0.03360470369
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","agricultural energy use","Year",2100,"Vint_2100","CO2 (MTC)",0.03205208923
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",1975,"Vint_1975","CO2 (MTC)",-0.942345
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",1990,"Vint_1990","CO2 (MTC)",-1.51794
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2005,"Vint_2005","CO2 (MTC)",-2.9424662226
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2010,"Vint_2010","CO2 (MTC)",-4.311446628
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2015,"Vint_2015","CO2 (MTC)",-5.9941651
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2020,"Vint_2020","CO2 (MTC)",-6.45554487
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2025,"Vint_2025","CO2 (MTC)",-8.126012883608
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2030,"Vint_2030","CO2 (MTC)",-9.241096953439
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2035,"Vint_2035","CO2 (MTC)",-11.373453814773
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2040,"Vint_2040","CO2 (MTC)",-16.69365010591
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2045,"Vint_2045","CO2 (MTC)",-23.008369136668
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2050,"Vint_2050","CO2 (MTC)",-27.264038671994
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2055,"Vint_2055","CO2 (MTC)",-25.109169680972
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2060,"Vint_2060","CO2 (MTC)",-21.491115590086
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2065,"Vint_2065","CO2 (MTC)",-22.1908546418958
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2070,"Vint_2070","CO2 (MTC)",-23.117981296989
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2075,"Vint_2075","CO2 (MTC)",-23.8222845138441
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2080,"Vint_2080","CO2 (MTC)",-25.2094424360409
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2085,"Vint_2085","CO2 (MTC)",-26.4146790598307
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2090,"Vint_2090","CO2 (MTC)",-26.8563606809405
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2095,"Vint_2095","CO2 (MTC)",-26.7167369550098
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","biomass","Year",2100,"Vint_2100","CO2 (MTC)",-26.6838007206554
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",1990,"Vint_1990","CO2 (MTC)",18.92135931
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2005,"Vint_2005","CO2 (MTC)",16.9251646
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2010,"Vint_2010","CO2 (MTC)",15.404794
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2015,"Vint_2015","CO2 (MTC)",15.0240294
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2020,"Vint_2020","CO2 (MTC)",15.1844717
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2025,"Vint_2025","CO2 (MTC)",15.6763522
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2030,"Vint_2030","CO2 (MTC)",14.4656393
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2035,"Vint_2035","CO2 (MTC)",13.9152747
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2040,"Vint_2040","CO2 (MTC)",12.1031755
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2045,"Vint_2045","CO2 (MTC)",10.57953321
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2050,"Vint_2050","CO2 (MTC)",9.19887857
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2055,"Vint_2055","CO2 (MTC)",6.16154056
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2060,"Vint_2060","CO2 (MTC)",3.527410248
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2065,"Vint_2065","CO2 (MTC)",3.776780314
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2070,"Vint_2070","CO2 (MTC)",3.567182274
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2075,"Vint_2075","CO2 (MTC)",3.296539595
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2080,"Vint_2080","CO2 (MTC)",2.979870156
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2085,"Vint_2085","CO2 (MTC)",2.701028514
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2090,"Vint_2090","CO2 (MTC)",2.50802836
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2095,"Vint_2095","CO2 (MTC)",2.32886853
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","building","Year",2100,"Vint_2100","CO2 (MTC)",2.236390795
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",1990,"Vint_1990","CO2 (MTC)",1.9957169
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2005,"Vint_2005","CO2 (MTC)",1.6225172
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2010,"Vint_2010","CO2 (MTC)",1.833443
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2015,"Vint_2015","CO2 (MTC)",1.467638
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2020,"Vint_2020","CO2 (MTC)",1.52079504
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2025,"Vint_2025","CO2 (MTC)",1.53273597945
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2030,"Vint_2030","CO2 (MTC)",1.54113007772
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2035,"Vint_2035","CO2 (MTC)",1.56071516563
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2040,"Vint_2040","CO2 (MTC)",1.44828099938
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2045,"Vint_2045","CO2 (MTC)",1.3175040836
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2050,"Vint_2050","CO2 (MTC)",1.174831813197
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2055,"Vint_2055","CO2 (MTC)",0.928652744442
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2060,"Vint_2060","CO2 (MTC)",0.6374623576832
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2065,"Vint_2065","CO2 (MTC)",0.42547449377771
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2070,"Vint_2070","CO2 (MTC)",0.2985370832084
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2075,"Vint_2075","CO2 (MTC)",0.234372426455394
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2080,"Vint_2080","CO2 (MTC)",0.20364800017842
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2085,"Vint_2085","CO2 (MTC)",0.18755785919325
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2090,"Vint_2090","CO2 (MTC)",0.177526977647998
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2095,"Vint_2095","CO2 (MTC)",0.17037526029643
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical energy use","Year",2100,"Vint_2100","CO2 (MTC)",0.166032389010951
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2010,"Vint_2010","CO2 (MTC)",0.462825
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2015,"Vint_2015","CO2 (MTC)",0.630813
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2020,"Vint_2020","CO2 (MTC)",0.627296
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2025,"Vint_2025","CO2 (MTC)",0.533787
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2030,"Vint_2030","CO2 (MTC)",0.271057
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2035,"Vint_2035","CO2 (MTC)",0.254538
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2040,"Vint_2040","CO2 (MTC)",0.163564
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2045,"Vint_2045","CO2 (MTC)",0.123347
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2050,"Vint_2050","CO2 (MTC)",0.0921083
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2055,"Vint_2055","CO2 (MTC)",0.0462392
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2060,"Vint_2060","CO2 (MTC)",0.0266737
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2065,"Vint_2065","CO2 (MTC)",0.0303702
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2070,"Vint_2070","CO2 (MTC)",0.0353227
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2075,"Vint_2075","CO2 (MTC)",0.034595
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2080,"Vint_2080","CO2 (MTC)",0.0323093
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2085,"Vint_2085","CO2 (MTC)",0.0301675
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2090,"Vint_2090","CO2 (MTC)",0.028182
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2095,"Vint_2095","CO2 (MTC)",0.0260958
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","chemical feedstocks","Year",2100,"Vint_2100","CO2 (MTC)",0.0241819
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",1990,"Vint_1990","CO2 (MTC)",0.418432
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2005,"Vint_2005","CO2 (MTC)",0.493914
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2010,"Vint_2010","CO2 (MTC)",0.669492
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2015,"Vint_2015","CO2 (MTC)",0.70420177
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2020,"Vint_2020","CO2 (MTC)",0.71289521
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2025,"Vint_2025","CO2 (MTC)",0.703961257
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2030,"Vint_2030","CO2 (MTC)",0.672154979
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2035,"Vint_2035","CO2 (MTC)",0.629665246
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2040,"Vint_2040","CO2 (MTC)",0.582323384
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2045,"Vint_2045","CO2 (MTC)",0.520067189
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2050,"Vint_2050","CO2 (MTC)",0.454433509
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2055,"Vint_2055","CO2 (MTC)",0.399354586
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2060,"Vint_2060","CO2 (MTC)",0.354021006
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2065,"Vint_2065","CO2 (MTC)",0.327267982
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2070,"Vint_2070","CO2 (MTC)",0.307368262
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2075,"Vint_2075","CO2 (MTC)",0.29514298
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2080,"Vint_2080","CO2 (MTC)",0.284394185
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2085,"Vint_2085","CO2 (MTC)",0.273620412
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2090,"Vint_2090","CO2 (MTC)",0.263697542
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2095,"Vint_2095","CO2 (MTC)",0.254341101
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","construction energy use","Year",2100,"Vint_2100","CO2 (MTC)",0.245846756
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",1990,"Vint_1990","CO2 (MTC)",0.000059721452
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2005,"Vint_2005","CO2 (MTC)",0.0001202
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2010,"Vint_2010","CO2 (MTC)",0.000113972
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2015,"Vint_2015","CO2 (MTC)",0.0001103483
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2020,"Vint_2020","CO2 (MTC)",0.0001879344
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2025,"Vint_2025","CO2 (MTC)",0.00026396
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2030,"Vint_2030","CO2 (MTC)",0.000270223
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2035,"Vint_2035","CO2 (MTC)",0.000302844
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2040,"Vint_2040","CO2 (MTC)",0.000294825
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2045,"Vint_2045","CO2 (MTC)",0.000295792
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2050,"Vint_2050","CO2 (MTC)",0.000288339
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2055,"Vint_2055","CO2 (MTC)",0.0002270945
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2060,"Vint_2060","CO2 (MTC)",0.000180413
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2065,"Vint_2065","CO2 (MTC)",0.0001920018
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2070,"Vint_2070","CO2 (MTC)",0.0001936612
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2075,"Vint_2075","CO2 (MTC)",0.0001933289
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2080,"Vint_2080","CO2 (MTC)",0.0001881179
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2085,"Vint_2085","CO2 (MTC)",0.0001813082
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2090,"Vint_2090","CO2 (MTC)",0.0001688332
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2095,"Vint_2095","CO2 (MTC)",0.0001588926
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","desalinated water","Year",2100,"Vint_2100","CO2 (MTC)",0.000149523
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",1990,"Vint_1990","CO2 (MTC)",9.39649828
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2005,"Vint_2005","CO2 (MTC)",47.39751345
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2010,"Vint_2010","CO2 (MTC)",67.1543936
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2015,"Vint_2015","CO2 (MTC)",69.221031701
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2020,"Vint_2020","CO2 (MTC)",70.971514942
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2025,"Vint_2025","CO2 (MTC)",73.38912906563
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2030,"Vint_2030","CO2 (MTC)",70.88204934584
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2035,"Vint_2035","CO2 (MTC)",68.78560174723
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2040,"Vint_2040","CO2 (MTC)",54.54713781818
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2045,"Vint_2045","CO2 (MTC)",37.00135346751
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2050,"Vint_2050","CO2 (MTC)",21.898564186891
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2055,"Vint_2055","CO2 (MTC)",6.231592673196
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2060,"Vint_2060","CO2 (MTC)",2.535221455186
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2065,"Vint_2065","CO2 (MTC)",2.6637785687116
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2070,"Vint_2070","CO2 (MTC)",2.510916998613
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2075,"Vint_2075","CO2 (MTC)",2.1519660691003
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2080,"Vint_2080","CO2 (MTC)",1.7940999491987
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2085,"Vint_2085","CO2 (MTC)",1.4620979698523
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2090,"Vint_2090","CO2 (MTC)",1.2653253197849
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2095,"Vint_2095","CO2 (MTC)",1.1690044108106
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","electricity","Year",2100,"Vint_2100","CO2 (MTC)",1.1845513844952
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2025,"Vint_2025","CO2 (MTC)",0.077956519975
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2030,"Vint_2030","CO2 (MTC)",0.423970484022
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2035,"Vint_2035","CO2 (MTC)",0.930727938272
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2040,"Vint_2040","CO2 (MTC)",1.255612841569
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2045,"Vint_2045","CO2 (MTC)",1.379199643236
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2050,"Vint_2050","CO2 (MTC)",1.386738084156
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2055,"Vint_2055","CO2 (MTC)",1.111428452523
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2060,"Vint_2060","CO2 (MTC)",1.115343214938
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2065,"Vint_2065","CO2 (MTC)",1.2663478372708
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2070,"Vint_2070","CO2 (MTC)",1.4138988467461
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2075,"Vint_2075","CO2 (MTC)",1.4709493046815
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2080,"Vint_2080","CO2 (MTC)",1.4904049676182
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2085,"Vint_2085","CO2 (MTC)",1.4927265896964
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2090,"Vint_2090","CO2 (MTC)",1.4758241914021
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2095,"Vint_2095","CO2 (MTC)",1.4698157522698
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","hydrogen","Year",2100,"Vint_2100","CO2 (MTC)",1.4753991244573
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",1975,"Vint_1975","CO2 (MTC)",8.400886
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",1990,"Vint_1990","CO2 (MTC)",21.389918
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2005,"Vint_2005","CO2 (MTC)",40.976506
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2010,"Vint_2010","CO2 (MTC)",46.008437
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2015,"Vint_2015","CO2 (MTC)",29.47355
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2020,"Vint_2020","CO2 (MTC)",30.31440117
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2025,"Vint_2025","CO2 (MTC)",31.02270699022
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2030,"Vint_2030","CO2 (MTC)",29.19086190743
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2035,"Vint_2035","CO2 (MTC)",27.23566918471
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2040,"Vint_2040","CO2 (MTC)",22.95404552574
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2045,"Vint_2045","CO2 (MTC)",19.76340203094
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2050,"Vint_2050","CO2 (MTC)",17.38564175387
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2055,"Vint_2055","CO2 (MTC)",13.909127472777
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2060,"Vint_2060","CO2 (MTC)",9.9083969095668
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2065,"Vint_2065","CO2 (MTC)",7.183493160979
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2070,"Vint_2070","CO2 (MTC)",5.44230125088
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2075,"Vint_2075","CO2 (MTC)",4.45995973986
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2080,"Vint_2080","CO2 (MTC)",3.93304073679
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2085,"Vint_2085","CO2 (MTC)",3.6272201878
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2090,"Vint_2090","CO2 (MTC)",3.3944335649
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2095,"Vint_2095","CO2 (MTC)",3.1886375042
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","industry","Year",2100,"Vint_2100","CO2 (MTC)",3.0182173353
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",1975,"Vint_1975","CO2 (MTC)",0.61884526
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",1990,"Vint_1990","CO2 (MTC)",6.731895
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2005,"Vint_2005","CO2 (MTC)",1.0262546
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2010,"Vint_2010","CO2 (MTC)",1.1824749
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2015,"Vint_2015","CO2 (MTC)",24.293906
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2020,"Vint_2020","CO2 (MTC)",20.4978077
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2025,"Vint_2025","CO2 (MTC)",21.89843838
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2030,"Vint_2030","CO2 (MTC)",19.819829543
"capuct_NZ2060","Global","Global","emissCO2BySector","sector","iron and steel","Year",2035,"Vint_2035","CO2 (MTC)",18.618872465
